Review,Sentiment_analysis,Confidence
我是我们村第一个网购人，这里大部分人都是不网购的，他们买东西价格一般不会超过两块，听说我在京东买东西整个村子都震惊了，村长跑到我家对我爸说你是不是疯了？媳妇跟我闹离婚这日子没法过啦，面对重重压力下我依然坚持要买，我相信这个月的工资不会白花，终于快递到了，我怀着激动的心情颤抖着双手打开包裹，啊！！！我惊呆了，这颜色，这手感，这质量，只恨我读书少无法用华丽的词语来形容它，我举着它骄傲的站在村口，整个村都沸腾啦，更有人喊如果不给他们看，他们就要跳井，吓的我赶紧收起宝贝立刻前往海拔100米的村长家使用，用完后在全村人羡慕的眼光中昂首挺胸扬长而去，村长老婆送我出去还多看了我几眼,Positive,0.9999492168426514
不错，孩子非常喜欢，可读性好,Positive,0.9997097849845886
老师介绍书籍，注音版，小孩一年级易读，碰上618活动购买一大批书，价格实惠，送货及时，一如既往支持点赞京东,Positive,0.9999810457229614
不同的出版社相同的内容买了两本都是小故事不错所以不退了打算送给朋友的孩子,Positive,0.9999850988388062
一直在京东上买东西，东西不错，挺好的，质量也挺好，用的时候很方便，很快！京东，值得信赖！,Positive,0.9999792575836182
真正的正版图书，孩子很喜欢看，书中的好词好句都有明确备注，很容易记住。,Positive,0.9999814033508301
宝贝相当不错哦，非常满意给满分！告诉大家的。。。。质量非常好，与卖家描述的完全一致，非常满意卖家的服务太棒了，考虑非常周到，完全超出期望值卖家发货速度非常快，包装非常仔细、严实物流公司服务态度很好，运送速度很快,Positive,0.9965819716453552
买回来小孩子一直就在看，他很喜欢，注音版适合一年级的看看,Positive,0.9904226064682007
618买的，包装严实，是正版的，经济实惠。明年继续抢神券买买买……,Positive,0.9999737739562988
京东发货很快！非常满意！,Positive,0.9997237324714661
物流很快…性价比很高…,Positive,0.9963492155075073
送货快，非常方便下次再买,Positive,0.9995985627174377
刚刚给vvvvvvvvv,Positive,0.9937823414802551
孩子很喜欢，就买了质量很好，是正版值得购买,Positive,0.9998801946640015
孩子很喜欢,Positive,0.9999736547470093
孩子很喜欢,Positive,0.9999736547470093
满意,Positive,0.9875147342681885
物美价廉，送货上门，好评。,Positive,0.9999814033508301
很好，质量好，速度快。满意。,Positive,0.9993168115615845
幸好买得快，断货了，等金爱烂得诺贝尔奖我就发了。不可能，那会儿这本书都怕不见了。,Positive,0.9989721775054932
京东就是快很喜欢书,Positive,0.9999749660491943
京东物流速度很快，书的质量上乘，价格实在是优惠。京东靠谱。,Positive,0.9998372793197632
还没看aaaaaaaaa,Positive,0.9996373653411865
很赞哟，多多关注哟.,Positive,0.9997157454490662
挺好的,Positive,0.7230336666107178
很好,Positive,0.9841501116752625
不好看，内容太差,Negative,0.9999716281890869
京东1111搞活动正好刚需买买买非常划算了一直在京东买书搞活动的时候非常值。。,Positive,0.999923825263977
京东1111搞活动正好刚需买买买非常划算了一直在京东买书搞活动的时候非常值。。,Positive,0.999923825263977
京东1111搞活动正好刚需买买买非常划算了一直在京东买书搞活动的时候非常值。。,Positive,0.999923825263977
东西收到了，物流很快，赞一个。包装很到位，非常满意。书很好，包装很精美，唯一没中不足的就是太薄了，下次买书我会好好看一看的，这次购物非常满意，很高兴，下次买东西还会上京东的,Positive,0.9965059757232666
看了一些日子了，这本书的内容还是比较全面的，从python到金融知识都有涉及，适合入门的人看吧。挺厚一本，希望看完有所收获，给个好评！,Positive,0.9999784231185913
塑封拆开封面很多划痕，这是为什么呢？大致浏览了一下，内容不错，覆盖全面，好好学会有收获。,Negative,0.9908685684204102
品质不错，价格实惠，包装完好无损，京东物流速度超快，购物体验舒畅。,Positive,0.9998996257781982
上个月刚出的新版图书，印刷质量很好。500多页厚厚一本，Python基础知识统计学知识占一半。略微不足,Positive,0.9998595714569092
确实是精解，从历史的角度解读淮南子，说出了普通人不能注意的地方，作者有自己的观点和看法。比如刘安怎么死的，比如刘安怎么成仙的，还有神话故事那一段，很深入。这本书不同于一般的注译，与众不同，雅俗共赏。,Positive,0.9999755620956421
中午定的傍晚就到，而且京东快递员服务很好又细心,Positive,0.9999850988388062
质量很好内容经典，非常满意。,Positive,0.999969482421875
孩子学校要求看的。书的质量不错，字迹清楚，是正版,Positive,0.9999707937240601
是一本好书，读后感触颇深。,Positive,0.9998082518577576
这一套书其实还不错的，就是没有拼音，一年期，看的话就学不了拼音，但是这个是课外阅读，我们这里建议买这套书的，好几套，我都是按照参考目录买的，我们这里是广东西部沿海的茂名。欢迎大家来做客！,Positive,0.9996962547302246
彩色，有拼音，适合一年级的小朋友阅读，到手后，小朋友可开心了，这几天都读完了。,Negative,0.5240924954414368
一边听音频一边看，孩子很喜欢，法国人的漫画也很浪,Positive,0.9999232292175293
购物这么多年，最恶心的一次，请大家擦亮眼睛，你们出这种书，简直是对原作者的极大侮辱，盗版也就罢了，结果还再里面乱改，无良商家,Negative,0.9999558925628662
趁打折屯了不少，十四只老鼠画风很美，故事简单但是很温馨，宝宝很热衷于去封面找老鼠认老鼠，科学绘本字很多，很全，三岁宝宝看略早，宝宝现在只喜欢看医生系列,Positive,0.9998729228973389
全新的很好,Positive,0.9998630285263062
印刷很好，质量不错，很喜欢,Positive,0.9997739195823669
满减活动买的，折上折，优惠力度蛮大的，比实体书店便宜多了。,Positive,0.9997218251228333
不错，书的质量很好，推荐给大家,Positive,0.9981951117515564
书的质量不错，内容也还行，慢慢学习吧，希望能用得着，也继续支持，北京大学出版社,Positive,0.9999351501464844
专业书籍，特别好用，值得购买,Positive,0.9978556036949158
挺好的，一次不错的购物体验，希望京东能在物流、发票等方面做得更好。,Positive,0.9999761581420898
不错内容充实质量好就是好贵啊要是有电子书就好了,Positive,0.998727023601532
书的内容很使用，印刷质量也挺好，不错。,Positive,0.9760717153549194
拼单买的，还可以吧！物美价廉！,Positive,0.9999469518661499
宝贝收到，京东自营图书，一如继往的信任支持。赞！,Positive,0.999984622001648
很好的书，搞活动购入，经济实惠，可惜不是一版一印。,Positive,0.9957213401794434
可以，活动价买的确实便宜，很实惠。。。,Positive,0.9999264478683472
几年前出过大精，这次上美又出平装阅读本，觉得这套书出平装最好。经济实惠又不贵。,Positive,0.9999107122421265
好，名家绘制，故事性强，值得拥有。,Positive,0.999950647354126
很好的开本，快递给力,Positive,0.9997712969779968
非常精美。非常满意！好书！新书。相当优秀。价格便宜。没过度包装,Positive,0.9997177720069885
没买大小精的，这次阅读本绝对是个不错的选择！,Positive,0.9999741315841675
很好，凑单用的。上美正版，画的太一般。,Positive,0.9997072815895081
还可以，送货及时！！！！！！，，，，，，。。。。。。！！！！！！？？？？？？。。。。。。，，，，，，,Positive,0.9999833106994629
老师推荐购买的，对孩子学习应该有帮助，但书套有小破损，不影响使用，就不申请售后。,Negative,0.9998331069946289
京东送货速度天下第一，自从用了京东就没停止过剁手，支持京东啊，书还是不错的，正版，抓紧看书吧,Positive,0.9999226331710815
京东送货速度天下第一，自从用了京东就没停止过剁手，支持京东啊，书还是不错的，正版，抓紧看书吧,Positive,0.9999226331710815
学校老师推荐买的。很好的一套书。一面英文，一面中文。方便阅读。学校老师推荐买的。很好的一套书。一面英文，一面中文。方便阅读。学校老师推荐买的。很好的一套书。一面英文，一面中文。方便阅读。,Positive,0.9998672008514404
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
孩子很喜欢，一本一个小故事，看故事的同时还能学习知识很赞,Positive,0.974819540977478
书本质量很好，孩子很喜欢。孩子用着舒心，妈妈买着放心。,Positive,0.9990959167480469
这期内容很丰富，与教室专业成长有关,Positive,0.9999579191207886
发货很快，印刷也好，方老师的著作，正在学习中,Positive,0.9999816417694092
一本悬念重重，令人倍感意外的书，故事紧贴时代想象。几乎一口气读完了，消遣的好书，值得推荐。,Positive,0.9999862909317017
还没拆封，质感不错的书！,Positive,0.9999032020568848
好书收藏一下！,Positive,0.9999401569366455
素有“小丁飞刀”之誉的丁学松是清淞医院神经外科的中流砥柱，拥有极为敏锐的洞察力与超一流的技术。然而，女友托付给他的一个病人却改变了丁学松的命运——那本是极为简单的一台手术，不想丁学松在动刀之时竟意外昏迷，等到他醒过神来时，丁学松发现自己已将病人的部分脑组织切除，导致对方直接死亡。,Positive,0.9987843632698059
物流快第二天到了，这本还可以吧，一直喜欢悬疑推理类的书,Positive,0.9999294281005859
在朋友那儿读了几十页，情节挺吸引，果断买了一本。记忆会改变一个人性格，想到了电影《蝴蝶效应》。有时候人的痛苦来自于记性太好，所以电影《金鸡》里有吃药删去记忆的情节。,Positive,0.9999808073043823
很棒，很喜欢，没有破损,Positive,0.9999854564666748
喜欢亢霖老师的书,Positive,0.9999535083770752
帮领导下的单，领导说要看这本书。,Positive,0.9999518394470215
霖，“70后”，生于兰州，现居北京。媒体从业者，某中央媒体主任编辑。爱好写作，文风平实自然，情节跌宕起伏，善用温和的笔触剖析人性深处的善与恶，用质朴的文字承载天马行空的想象,Positive,0.9998887777328491
这次买了超级多的书，信任京东，又快又好，关键活动还给力，还会再来买,Positive,0.9999619722366333
挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！挺好的非常棒！！,Positive,0.9999059438705444
此用户未填写评价内容,Negative,0.9995953440666199
书很好，质量非常好，坚持学习使用,Positive,0.9896504878997803
孩子很喜欢，没想象的厚,Positive,0.999987006187439
到的真是快啊，够看到下一个双十一了，哈哈。,Positive,0.9999836683273315
不错的一本书，但好像搞不见了,Negative,0.7648629546165466
书不错，比我想象的薄。而且新书没有封，不过书没问题！,Positive,0.9998807907104492
图文并茂，有参考价值！,Positive,0.9999207258224487
您没有填写内容，默认好评,Positive,0.9991853833198547
风樯动龟蛇静起宏图一桥飞架南北天堑变通途更立西江石壁截断巫山云雨高峡出平湖神女应无恙当惊世界殊,Positive,0.9986532926559448
很好的一本书印刷精美纸张很好一直很信任京东送货很快服务很好会一直支持下去,Positive,0.9995917677879333
很好的一本书印刷精美纸张很好一直很信任京东送货很快服务很好会一直支持下去,Positive,0.9995917677879333
很好的一本书印刷精美纸张很好一直很信任京东送货很快服务很好会一直支持下去,Positive,0.9995917677879333
此用户未填写评价内容,Negative,0.9995953440666199
此用户未填写评价内容,Negative,0.9995953440666199
这本书，比较系统地介绍了，统计计算的有关内容，值得推荐,Positive,0.9999557733535767
收到货了，速度很快，质量很好，赞一个！,Positive,0.9998810291290283
很不错的书，这类书比较少。,Positive,0.9871059656143188
理论性强，但是作为资料保存起来也很不错,Positive,0.9027700424194336
不错，经典书目。值得买。,Positive,0.9998860359191895
书挺不错的，配合R语言讲,Positive,0.9998051524162292
这一系列的书都很不错，推荐一下。,Positive,0.9999626874923706
哈哈哈哈哈,Positive,0.8634204268455505
女儿很喜欢这个系列，已经收齐了！京东就是好！,Positive,0.9999878406524658
这次购买了很多书，满100-50的活动的确很给力，够我看一阵了。一起要了10本书，才花了60左右，非常满意，书本的质量非常好，都是正版。发货快，晚上拍的，早上就收到了。快递员服务很好，辛苦了。信赖京东！,Positive,0.9999440908432007
在京东买的东西就是放心，速度快，质量又有保证，祝愿京东越来越好。,Positive,0.9999867677688599
是一本好书，首先印刷质量不错，内容，个人感觉比较适合我这个外表善良实则懦弱的家伙~,Positive,0.9994631409645081
这本书的第一句话就说到了我的心里，你以为的善良其实只是懦弱,Positive,0.9899078607559204
买了几本书啊，都挺不错，其中一本要送给女朋友的?，书还没看，不知道怎么样。,Positive,0.9994107484817505
"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。ThankyouverymuchfortheexcellentserviceprovidedbyJingdongmall,anditisverygoodtodoinwarehousemanagement,logistics,distributionandsoon.Deliveryinatimelymanner,distributionstaffisalsoveryenthusiastic,andsometimesinconvenienttoreceivethetime,butalsoarrangedfortimetobedelivered.AtthesametimeinthemallmanagementJingdongcustomerserviceisalsoverygood,tosolvecustomersuffering,overcomealldifficulties.Giveusaverygoodshoppingexperience.！",Positive,0.9999822378158569
挺好的还没看等有时间再看应该不错,Positive,0.9999747276306152
最近有点浮躁，都没有怎么看。但是这个价买的值，书很好，字也清楚,Positive,0.9998689889907837
你的善良必须漏出些锋芒，必读！,Positive,0.999950647354126
东西非常好，我很喜欢！都是我喜欢的书，价格便宜。,Positive,0.7628852128982544
华盛顿，他的名字是美国的首都，他的头像出现在总统山和美钞上，我们知道他是美国的缔造者、第yi任总统，但是在这被神化的赫赫声名之下，华盛顿究竟是怎样一个人？从奔走于北美荒原上的年轻军官，到独立战争枪林弹雨中的司令，再到共和国首位总统，他是怎样历尽曲折一路走来？本书要讲的故事，就是一个真实而平凡的人，如何成为一个创造历史的伟人。,Positive,0.99993896484375
1、完工确认收入：按已产生成本占总成本比例；2、绑定销售时，即使名义免费的产品也要分配价值记入收入；3、并购时多支付价款，但同时让被收购方高价买收购主体的产品，以做大收入；4、旅行社之类的公司能否将所有收入纳进来取决于风险是否转移至确认收入的主体；5、低价出售业务，同时让买方给予其他好处；6、利用重组等一次性活动将经营性费用计入重组费用（非经营性费用），从而做大经营性所得；7、51%控股其他公司，收入和经营利润并表（49%的经营利润在非经营性一栏中扣除），做大经营性所得；8、按照会计准则，控股比例大于等于20%，其利润或亏损按比例计入利润表的非经营性收入（权益会计法），若违规操作可做大经营性做得；9、做假式（或采取其他隐蔽手段，例如，委托表决权）认定母公司对子公司不存在施加重大影响力的能力（即使股比大于等于20%），可将子公司亏损转入资产负债表，不计入母公司利润表，从而做大母公司利润；10、上市公司控股的子公司持有上市公司股票，股价上涨，上市公司在子公司的权益增加，从而做大上市公司收益；11、将成本不当资本化（费用计入资产负债表）是常用的做大利润的手段，同时也能放大经营现金流（资本化的,Positive,0.9972615242004395
不愧是中信出版，必是精品，了解下美国的开国元勋,Positive,0.9999175071716309
客观真实有高度！外国人写传记，不会只写好的，这方面值得中国人学习。对比其他版本，这个最值得看，反复看！,Positive,0.9969700574874878
书很不错，活动价很给力，快递也很好，赞。,Positive,0.9957455992698669
不错的书，好好读读！印刷很好！,Positive,0.9945905208587646
新书可以好好看看吧！,Positive,0.9999526739120483
了解美国历史的好书，值得读读，京东送货速度一如既往地快,Positive,0.9999730587005615
挺不错的，就是对于华盛顿的战役描述不够多,Positive,0.999864935874939
甲骨文美国开国系列作者新书，中信今年还会出两本，值得收藏,Positive,0.9999830722808838
性价比高，内容质量均佳。赞！赞！赞！,Positive,0.9999806880950928
性价比高，内容质量均佳。赞！赞！赞！,Positive,0.9999806880950928
买过很多次了正版质量非常好,Positive,0.9931526184082031
好书，内容详尽，实用，一直在买。,Positive,0.9999841451644897
买过很多次了正版质量非常好,Positive,0.9931526184082031
題十分典型，与物理书上教材相同，,Positive,0.6580926179885864
内容丰富，许多课堂上没有，没细讲的都有。还有一本小书归纳了平时所学的的知识，很方便、很实用！包装很好，服务员对自己工作很负责、很认真。送货速度也快，很满意。,Positive,0.9999117851257324
很不错，实用性强，京东购物已成为一种习惯，愉快的购物。,Positive,0.9999641180038452
用券后很实惠！买了很多，统一好评！,Positive,0.9999798536300659
为下学期提前做准备，内容实用,Positive,0.9999735355377197
不错啊，孩子一直在用,Positive,0.999983549118042
书不错，但有折损，希望下次再购买会不再这样,Negative,0.9883871674537659
不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,Positive,0.9993614554405212
不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,Positive,0.9993614554405212
不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,Positive,0.9993614554405212
不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,Positive,0.9993614554405212
很赞很赞很赞,Positive,0.9961873888969421
装帧精美，发货迅速，一如既往地好！,Positive,0.999524712562561
东西很好会考虑回购。,Positive,0.9819579124450684
质量不错，购物便捷,Positive,0.9601495862007141
不错。。。。。,Positive,0.9941049218177795
早上十点到下午四点，这就是京东速度～,Positive,0.9701589941978455
快递给力书也是全新的,Positive,0.997681736946106
很好的专业用书，没毛病，好评,Positive,0.9999195337295532
很好的一本工具书！,Negative,0.6106480956077576
好书,Positive,0.9994099140167236
孩子喜欢，质量不错！一直光顾，喜欢喜欢喜欢,Positive,0.9999489784240723
儿子喜欢你的书，漫画版本的,Positive,0.9999361038208008
胶版纸印刷，内容生动有趣，可读性强。大16开，比秘密武器系列大一圈。,Positive,0.5477758049964905
这几本书刚到家，刚上一年级的儿子就一口气看了两本，这是孩子自己提出来要买的书，所以是爱不释手啊！在京东又便宜又是正版！发货快！当天拍，第二天就到了！,Positive,0.9999638795852661
京东购物真好，方便，便宜，快捷！,Positive,0.9999452829360962
图书活动购入，划算，孩子喜欢的漫画书。,Positive,0.9999772310256958
正版没味道，小孩非常喜欢看大赞很,Positive,0.9999814033508301
挺好，京东商城服务没的说，会继续支持的,Positive,0.9999260902404785
书很好！让孩子提高阅读！一边看漫画！一边学习！棒棒哒……,Positive,0.9991440773010254
胶版纸印刷，内容生动有趣，可读性强。大16开，比秘密武器系列大一圈。,Positive,0.5477758049964905
专业书籍，看到名字不错，粗略翻阅了一下，希望细看后对得起这个名字,Positive,0.9994342923164368
北京电影学院很好的毕业作品，里面很多剧本和阐述，可以很好的来研究短片,Positive,0.9996823072433472
一直在京东买东西，也很相信京东，但是现在这书啊越来越贵，在线客服越来越牛，真是店大欺客啊，并且这书象gupiao似的，一天三跳。相信京东会越来越牛气的，越来越杀熟我们这开了plus会员的贪图方便不找事的客户的。,Negative,0.9999730587005615
好书啊，学点知识！,Positive,0.9999618530273438
挺好，没什么问题～～～～～～,Positive,0.9999058246612549
不错，值得购买，一直在京东商城购物，主要是售前售中售后服务好！,Positive,0.9999276399612427
已收到，效果不错，很给力，赞,Positive,0.9999799728393555
很棒哦。！！！！！,Positive,0.9997166991233826
还挺不错的值得一读,Positive,0.9566900730133057
很好很好可以值的研究的,Positive,0.9993091821670532
您没有填写内容，默认好评,Positive,0.9991853833198547
书本很棒，书本很棒，适合九年级学子使用，符合考试内容，知识的重难点也标得很清楚，仔细。建议学生党购买哦，真的对我们学习有很大的帮助。中考加油哦,Positive,0.9999263286590576
"很喜欢在东东上网购真的不错的比其他网店实在服务好好喜欢还会介绍朋友来非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。ThankyouverymuchfortheexcellentserviceprovidedbyJingdongmall,anditisverygoodtodoinwarehousemanagement,logistics,distributionandsoon.Deliveryinatimelymanner,distributionstaffisalsoveryenthusiastic,andsometimesinconvenienttoreceivethetime,butalsoarrangedfortimetobedelivered.AtthesametimeinthemallmanagementJingdongcustomerserviceisalsoverygood,tosolvecustomersuffering,overcomealldifficulties.Giveusaverygoodshoppingexperience.",Positive,0.9999839067459106
不错，书刚刚来到就开始做了，题都非常好，大爱。,Positive,0.9999864101409912
很满意，是正版，还有答案解析。正是孩子需要的,Positive,0.9999796152114868
不知道好不好，帮弟弟买的,Positive,0.9939450621604919
还可以来着qwq,Positive,0.9511419534683228
图书印刷质量很好，物流很快，快递包装没有损坏。京东“每满100减40”买的，一次买了200多元，一共节省了80元，相比书店的折扣还要便宜一些。图书对孩子的学习有帮助，孩子很喜欢。下次再来京东多买点。京东值得信赖！,Positive,0.9994131326675415
知识内容丰富实惠不贵的很适合初三的同学们,Positive,0.9999567270278931
书还不错，但是，不知道为什么，印刷时间是2017年3月，却是2018版的，书里也没有2017的中考题。,Positive,0.9462807774543762
此用户未填写评价内容,Negative,0.9995953440666199
不错不错不错不错不错不错,Positive,0.9998966455459595
您没有填写内容，默认好评,Positive,0.9991853833198547
不错,Positive,0.8966488242149353
好书，买的及时，专业正版，好好学习,Positive,0.99997878074646
从法文翻译的植物科普著作不多，这个读本很不错，内容丰富，值得一读。图书为精装本，封面设计挺特别。只嫌纸张为采色纸，味道较大。本次快递包装是最简单的一次了，只是一个袋子。不过，快递链各位小哥很有爱心，图书竟然没有一点受损，赞。,Positive,0.9999793767929077
就考虑兔兔用例如吐的Emmywww好说切让送说上,Negative,0.9990629553794861
铜版纸加上丰富的彩图、还有好玩的翻折页让书变很有趣。只是纸稍为反光和偶有在深色背景上的黑子有时不太易读。不是所有人都住近海边，田野观察应该是比较容易做到（不太严格的定义上就算是市区公院的花圃小池溏也是，虽然物种丰富度要少上很多，也不可能有鳟鱼和老鼠外的哺乳动物），小昆虫和一些鸟类应该不难找到。,Positive,0.99997878074646
值得信赖的京东，值得称赞的京东物品，是的赞扬的京东小哥！,Positive,0.9999841451644897
买书给自己充充电，不错！,Positive,0.9994872808456421
分类比较全，字体大小印刷都还行,Positive,0.9999780654907227
确实不错确实不错确实不错,Positive,0.9999405145645142
很好看的书,Negative,0.9818654656410217
很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,Positive,0.999808132648468
很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,Positive,0.999808132648468
很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,Positive,0.999808132648468
经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！所以在一段时间里，我总是不去评价或者随便写写！但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞,Positive,0.9999834299087524
超值，啥都不说了。,Positive,0.9998735189437866
常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力!所以在一段时间里，我总是我又总是觉得好像不去评价或者随便写写!但是，有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。,Positive,0.9999814033508301
书的质量很好，内容整理了近年的真题，排版很不错，虽然有答案，但是缺少分析，对于非专业人士来说有点困难,Positive,0.9966661334037781
入了这行必须学点相关法规和知识，这书是同事们推荐的，慢慢学起了,Positive,0.9999706745147705
努力吧，少年，给自己加油！第二次购买了！,Positive,0.9999818801879883
终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我自从购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,Positive,0.9999819993972778
学车考证·通关宝典：新驾考全套资料速查手册（第3版），这个书是很多驾校的指定培训教材，内容非常的丰富，而且比较完备，都是考点和要点所在，里面的图片和标识都是彩色印刷，所以看起来也比较舒服，而且排版也很不错。这一版的书是偏黄色的纸张，看起来比上一版的会更舒服一些，不知道是不是更薄了一些，有几页很明显看到背面的图片，有点点影响观感。内容虽很好，但是发给我的这本书本身质量有点问题。最近京东发的书都有塑封，但这本书没有，所以这本非常显旧，封面折痕明显，书脊的胶可能也装的不是很好，导致书的翻看很不顺畅，不用力压的话，靠近书脊的文字无法全部显示，所以不得不退换。,Positive,0.9997895359992981
职称考试了参考书，内容丰富，考点，大纲充实，考试必备，希望能过,Positive,0.9998028874397278
书收到了，感觉内容丰富，希望一次过关，非常好，比书店便宜,Positive,0.535203754901886
包装太差劲啥都不想说了，就一个袋子，新书都成旧的啦,Negative,0.9987027645111084
希望我护师考试一次通过,Positive,0.9968081116676331
还好还好，希望助我一臂之力。,Positive,0.9996250867843628
书包装完整，字迹清楚,Positive,0.9238811731338501
看视频吧。。。。。,Positive,0.9999566078186035
京东配送就是快！质量好，内容佳，就是不清楚眼科学是人机对话还是笔试？,Positive,0.9999871253967285
质量好，内容权威，备考必备。就是不知道眼科学是笔试还是人机对话啊？,Positive,0.9999804496765137
快递包装材料没弄好，书皮表面黄黄的，书也有小破损，书纸张还可以，不知道是不是正版就是,Negative,0.9977583885192871
给媳妇买的，媳妇说不错，应该是正版的。没什么问题！,Positive,0.999956488609314
很好，希望有所帮助,Positive,0.9998937845230103
好的，字很清淅。,Positive,0.9999575614929199
这本书有点薄，但是用来上课的，这个课程挂了好多人,Negative,0.98867267370224
对于京东商城提供的产品和京东商城提供的服务表示非常的满意,Positive,0.9999833106994629
了解世界时事动态，拓宽世界视野，值得一睇，送货很快，京东值得信赖,Positive,0.9999662637710571
配送用了四天，书有点褶皱，其他还好,Positive,0.9867874383926392
好红红火火恍恍惚惚呵呵哈哈哈哈哈哈哈哈哈哈哈,Positive,0.9997082352638245
非常好！非常好！非常好！非常好！,Positive,0.9999152421951294
内容丰富，见闻时时，拓宽视野,Positive,0.9998730421066284
很不错，真的很不错啊,Positive,0.9998804330825806
好，就一个字,Positive,0.9998998641967773
好,Positive,0.8005090355873108
还可以。。。。。。。。。。，,Positive,0.9999417066574097
通读《大摩擦时代来临?》，有理、有据、有节，分析透彻，主旨尽可能地“化戈为犁”，“中国经济体与美国主导的世界经济体系形成了一个巨大的共享、共荣、共存的局面”。倒逼中国进一步**开放，以适应世界新变局，承前启后，继往开来。[强]????,Positive,0.9999723434448242
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,Positive,0.9814965724945068
正版！是看过才来评价的！祝我这次一定考过！,Positive,0.9999703168869019
包装太差了，纯书，其他的都还好，就是没包装。,Negative,0.9993777275085449
东东已经收到了，跟实体店一样的，可是却便宜好多，好棒，好评,Positive,0.9999018907546997
准备5月份考试，努力一次通过，加油！,Positive,0.9999023675918579
此用户未填写评价内容,Negative,0.9995953440666199
初级会计实务看起来超好，要考证开心开心，祝自己好运。,Positive,0.9999595880508423
先给快递小哥点个赞，宝贝还是一如既往的好,Positive,0.9999781847000122
第一次在京东买书，收到很失望经济法书本不新，页面都卷起来了！包装也很简陋，没有用纸箱盒子装，快递容易把书本弄坏，把那个书本弄得很旧。不够新，只有实务是没有拆开的还新一点，就四本试题！还好是正品！,Negative,0.9998924732208252
